ArchivesSpace URI,Agent Name,SNAC ARK,Update Status,Web URL
/agents/corporate_entities/9877,Boston & Montana Consolidated Copper & Silver Mining Co,http://n2t.net/ark:/99166/w6sc13bv,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/9877
/agents/corporate_entities/11138,Boston Authors Club,http://n2t.net/ark:/99166/w6jm6srn,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11138
/agents/corporate_entities/10176,Boston Redevelopment Authority,http://n2t.net/ark:/99166/w6jd9mb8,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/10176
/agents/corporate_entities/9404,Boston Society of Natural History,http://n2t.net/ark:/99166/w6cp1c3d,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/9404
/agents/corporate_entities/11666,Boston University. School of Theology,http://n2t.net/ark:/99166/w6fr4412,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11666
/agents/corporate_entities/9316,Boston and Albany Railroad Co,http://n2t.net/ark:/99166/w6906j2d,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/9316
/agents/corporate_entities/13143,Boston and Lowell Railroad Corporation,http://n2t.net/ark:/99166/w66h9fjt,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/13143
/agents/corporate_entities/10366,Boston and Maine Railroad,http://n2t.net/ark:/99166/w6t195fx,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/10366
/agents/corporate_entities/11523,Boston and Worcester Railroad Corporation,http://n2t.net/ark:/99166/w6kd76sp,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11523
/agents/people/81350,"Boswell, James, 1740-1795",http://n2t.net/ark:/99166/w6m32t04,success,https://testarchivesspace.library.yale.edu/agents/agent_person/81350
/agents/corporate_entities/11824,Botanical Society of America,http://n2t.net/ark:/99166/w6sf7ph3,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11824
/agents/people/75888,"Botha, P. W. (Pieter Willem), 1916-2006",http://n2t.net/ark:/99166/w6223b46,success,https://testarchivesspace.library.yale.edu/agents/agent_person/75888
/agents/people/61884,"Botsford, Keith, 1928-",http://n2t.net/ark:/99166/w6qc1fs6,success,https://testarchivesspace.library.yale.edu/agents/agent_person/61884
/agents/people/64802,"Botta, Anne C. Lynch (Anne Charlotte Lynch), 1815-1891",http://n2t.net/ark:/99166/w6v51kvx,success,https://testarchivesspace.library.yale.edu/agents/agent_person/64802
/agents/people/76752,"Bottesini, Giovanni, 1821-1889",http://n2t.net/ark:/99166/w6hd7tdk,success,https://testarchivesspace.library.yale.edu/agents/agent_person/76752
/agents/people/91344,"Bottomley, Gordon, 1874-1948",http://n2t.net/ark:/99166/w6vd726w,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91344
/agents/people/20581,"Bouchor, Maurice, 1855-1929",http://n2t.net/ark:/99166/w6ht31vh,success,https://testarchivesspace.library.yale.edu/agents/agent_person/20581
/agents/people/94850,"Bouché, René, 1905-1963",http://n2t.net/ark:/99166/w65140r3,success,https://testarchivesspace.library.yale.edu/agents/agent_person/94850
/agents/people/72575,"Boughton, George Henry, 1834-1905",http://n2t.net/ark:/99166/w6hm5hs3,success,https://testarchivesspace.library.yale.edu/agents/agent_person/72575
/agents/people/91881,"Bouillé, François-Claude-Amour, marquis de, 1739-1800",http://n2t.net/ark:/99166/w6g16gvs,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91881
/agents/people/83770,"Boulanger, Nadia, 1887-1979",http://n2t.net/ark:/99166/w6gr7qj8,success,https://testarchivesspace.library.yale.edu/agents/agent_person/83770
/agents/people/91231,"Boulez, Pierre, 1925-2016",http://n2t.net/ark:/99166/w6n11xpk,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91231
/agents/people/84934,"Boult, Adrian, 1889-1983",http://n2t.net/ark:/99166/w65h7hvm,success,https://testarchivesspace.library.yale.edu/agents/agent_person/84934
/agents/people/67956,"Bourjaily, Vance, 1922-2010",http://n2t.net/ark:/99166/w6rx9p7s,success,https://testarchivesspace.library.yale.edu/agents/agent_person/67956
/agents/people/66274,"Bourke-White, Margaret, 1904-1971",http://n2t.net/ark:/99166/w6sz73b0,success,https://testarchivesspace.library.yale.edu/agents/agent_person/66274
/agents/people/83336,"Bourne, Jonathan, 1855-1940",http://n2t.net/ark:/99166/w6ws95mc,success,https://testarchivesspace.library.yale.edu/agents/agent_person/83336
/agents/people/58203,"Bourne, Randolph Silliman, 1886-1918",http://n2t.net/ark:/99166/w6j38v3j,success,https://testarchivesspace.library.yale.edu/agents/agent_person/58203
/agents/people/92393,"Bourrienne, Louis Antoine Fauvelet de, 1769-1834",http://n2t.net/ark:/99166/w6st88tb,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92393
/agents/people/7055,"Bours, John, 1734-1815",http://n2t.net/ark:/99166/w6sj2ztk,success,https://testarchivesspace.library.yale.edu/agents/agent_person/7055
/agents/people/82196,"Boutet de Monvel, Bernard, 1881-1949",http://n2t.net/ark:/99166/w6jz2rnt,success,https://testarchivesspace.library.yale.edu/agents/agent_person/82196
/agents/people/64013,"Boutet de Monvel, Louis Maurice, 1850-1913",http://n2t.net/ark:/99166/w60k35rr,success,https://testarchivesspace.library.yale.edu/agents/agent_person/64013
/agents/people/57979,"Boutwell, George S. (George Sewall), 1818-1905",http://n2t.net/ark:/99166/w6zc89kp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/57979
/agents/people/62164,"Boveri, Margret, 1900-1975",http://n2t.net/ark:/99166/w6s47vr6,success,https://testarchivesspace.library.yale.edu/agents/agent_person/62164
/agents/people/66370,"Bowditch, Nathaniel, 1773-1838",http://n2t.net/ark:/99166/w6th8mhn,success,https://testarchivesspace.library.yale.edu/agents/agent_person/66370
/agents/corporate_entities/11416,Bowdoin College,http://n2t.net/ark:/99166/w6jr1q64,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11416
/agents/corporate_entities/8041,Bowdoin College. Medical School,http://n2t.net/ark:/99166/w6k97s5m,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/8041
/agents/people/89662,"Bowen, Catherine Drinker, 1897-1973",http://n2t.net/ark:/99166/w6c82fc2,success,https://testarchivesspace.library.yale.edu/agents/agent_person/89662
/agents/people/57513,"Bowen, Croswell, 1905-1971",http://n2t.net/ark:/99166/w6sj2615,success,https://testarchivesspace.library.yale.edu/agents/agent_person/57513
/agents/people/64202,"Bowers, Claude G. (Claude Gernade), 1879-1958",http://n2t.net/ark:/99166/w6vq3558,success,https://testarchivesspace.library.yale.edu/agents/agent_person/64202
/agents/people/62758,"Bowers, Fredson, 1905-1991",http://n2t.net/ark:/99166/w6mg7vnr,success,https://testarchivesspace.library.yale.edu/agents/agent_person/62758
/agents/people/86107,"Bowie, Jim, 1796?-1836",http://n2t.net/ark:/99166/w63n449h,success,https://testarchivesspace.library.yale.edu/agents/agent_person/86107
/agents/people/61897,"Bowles, Chester, 1901-1986",http://n2t.net/ark:/99166/w69h69wf,success,https://testarchivesspace.library.yale.edu/agents/agent_person/61897
/agents/people/86810,"Bowles, Paul, 1910-1999",http://n2t.net/ark:/99166/w6hq3zbx,success,https://testarchivesspace.library.yale.edu/agents/agent_person/86810
/agents/people/89704,"Bowles, William Lisle, 1762-1850",http://n2t.net/ark:/99166/w67m0prb,success,https://testarchivesspace.library.yale.edu/agents/agent_person/89704
/agents/people/80759,"Bowring, John, 1792-1872",http://n2t.net/ark:/99166/w6jd52b4,success,https://testarchivesspace.library.yale.edu/agents/agent_person/80759
/agents/people/93077,"Bowyer, William, 1663-1737",http://n2t.net/ark:/99166/w6w67n48,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93077
/agents/people/61004,"Bowyer, William, 1699-1777",http://n2t.net/ark:/99166/w6tx4gkh,success,https://testarchivesspace.library.yale.edu/agents/agent_person/61004
/agents/people/91939,"Boxall, William, Sir, 1800-1879",http://n2t.net/ark:/99166/w62r64kk,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91939
/agents/corporate_entities/9212,Boy Scouts of America,http://n2t.net/ark:/99166/w6844fz4,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/9212
/agents/people/60058,"Boyce, William, 1711-1779",http://n2t.net/ark:/99166/w686320b,success,https://testarchivesspace.library.yale.edu/agents/agent_person/60058
/agents/people/93346,"Boyd, James, 1888-1944",http://n2t.net/ark:/99166/w68g8zd4,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93346
/agents/people/59899,"Boyd, William K. (William Kenneth), 1879-1938",http://n2t.net/ark:/99166/w6c53j32,success,https://testarchivesspace.library.yale.edu/agents/agent_person/59899
/agents/people/56419,"Boydell, John, 1720-1804",http://n2t.net/ark:/99166/w6gj02k4,success,https://testarchivesspace.library.yale.edu/agents/agent_person/56419
/agents/people/23525,"Boyesen, Hjalmar Hjorth, 1848-1895",http://n2t.net/ark:/99166/w6bk1ht4,success,https://testarchivesspace.library.yale.edu/agents/agent_person/23525
/agents/people/75616,"Boykan, Martin, 1931-",http://n2t.net/ark:/99166/w6pn995z,success,https://testarchivesspace.library.yale.edu/agents/agent_person/75616
/agents/people/92320,"Boyko, Hugo",http://n2t.net/ark:/99166/w6cz5mvf,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92320
/agents/people/23526,"Boyle, Virginia Frazer, 1863-1938",http://n2t.net/ark:/99166/w6cc178w,success,https://testarchivesspace.library.yale.edu/agents/agent_person/23526
/agents/people/92438,"Boylesve, René, 1867-1926",http://n2t.net/ark:/99166/w6s48g79,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92438
/agents/corporate_entities/12163,"Boys' Industrial School (Lancaster, Ohio)",http://n2t.net/ark:/99166/w6rg2gqf,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/12163
/agents/people/73202,"Brackett, Charles, 1892-1969",http://n2t.net/ark:/99166/w6pg236j,success,https://testarchivesspace.library.yale.edu/agents/agent_person/73202
/agents/people/88343,"Brackett, Elizabeth, 1941-2018",http://n2t.net/ark:/99166/w6b60p99,success,https://testarchivesspace.library.yale.edu/agents/agent_person/88343
/agents/corporate_entities/13052,Bradford & Read,http://n2t.net/ark:/99166/w6xh4wfg,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/13052
/agents/people/92816,"Bradford, Gamaliel, 1795-1839",http://n2t.net/ark:/99166/w6dp4w15,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92816
/agents/people/20600,"Bradford, Gamaliel, 1863-1932",http://n2t.net/ark:/99166/w62c9p38,success,https://testarchivesspace.library.yale.edu/agents/agent_person/20600
/agents/corporate_entities/9825,Bradley & Rulofson,http://n2t.net/ark:/99166/w65q8tq0,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/9825
/agents/people/91828,"Bradley, Dan, 1767-1838",http://n2t.net/ark:/99166/w67q19h2,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91828
/agents/people/92635,"Bradley, F. H. (Francis Herbert), 1846-1924",http://n2t.net/ark:/99166/w6w95fkw,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92635
/agents/corporate_entities/10877,Brady's National Photographic Portrait Galleries,http://n2t.net/ark:/99166/w6013bpd,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/10877
/agents/people/60928,"Brady, Cyrus Townsend, 1861-1920",http://n2t.net/ark:/99166/w6708dnh,success,https://testarchivesspace.library.yale.edu/agents/agent_person/60928
/agents/people/91587,"Brady, Mathew B., approximately 1823-1896",http://n2t.net/ark:/99166/w6rj4xpt,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91587
/agents/people/58206,"Bragg, Thomas, 1810-1872",http://n2t.net/ark:/99166/w63x9478,success,https://testarchivesspace.library.yale.edu/agents/agent_person/58206
/agents/people/77509,"Brahms, Johannes, 1833-1897",http://n2t.net/ark:/99166/w6m32ss1,success,https://testarchivesspace.library.yale.edu/agents/agent_person/77509
/agents/people/89403,"Brailowsky, Alexander, 1896-1976",http://n2t.net/ark:/99166/w64t6gqt,success,https://testarchivesspace.library.yale.edu/agents/agent_person/89403
/agents/people/91816,"Brainerd, David, 1718-1747",http://n2t.net/ark:/99166/w62z2xqf,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91816
/agents/people/93804,"Brainerd, John, 1720-1781",http://n2t.net/ark:/99166/w61z8ks5,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93804
/agents/people/59162,"Brams, Steven J., 1940-",http://n2t.net/ark:/99166/w65z50j3,success,https://testarchivesspace.library.yale.edu/agents/agent_person/59162
/agents/people/90095,"Branciforte, Miguel de la Grúa y Talamanca, marqués de, approximately 1755-1812",http://n2t.net/ark:/99166/w6bv7grv,success,https://testarchivesspace.library.yale.edu/agents/agent_person/90095
/agents/people/62931,"Brancusi, Constantin, 1876-1957",http://n2t.net/ark:/99166/w6ww7swp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/62931
/agents/people/88928,"Brand, R. H. (Robert Henry), 1878-1963",http://n2t.net/ark:/99166/w6wh38qx,success,https://testarchivesspace.library.yale.edu/agents/agent_person/88928
/agents/people/61842,"Brandegee, Frank B. (Frank Bosworth), 1864-1924",http://n2t.net/ark:/99166/w64f2cnc,success,https://testarchivesspace.library.yale.edu/agents/agent_person/61842
/agents/corporate_entities/13259,Brandeis University,http://n2t.net/ark:/99166/w66r2mf9,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/13259
/agents/people/66894,"Brandeis, Louis Dembitz, 1856-1941",http://n2t.net/ark:/99166/w6330jzz,success,https://testarchivesspace.library.yale.edu/agents/agent_person/66894
/agents/people/87448,"Brando, Marlon, 1924-2004",http://n2t.net/ark:/99166/w6wn266c,success,https://testarchivesspace.library.yale.edu/agents/agent_person/87448
/agents/corporate_entities/8257,Branford College (Yale University),http://n2t.net/ark:/99166/w63532cc,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/8257
/agents/people/92219,"Brant, Henry, 1913-2008",http://n2t.net/ark:/99166/w6nv9hx2,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92219
/agents/people/59482,"Braque, Georges, 1882-1963",http://n2t.net/ark:/99166/w6377984,success,https://testarchivesspace.library.yale.edu/agents/agent_person/59482
/agents/people/94430,"Brattle, William, 1662-1717",http://n2t.net/ark:/99166/w6wd44nq,success,https://testarchivesspace.library.yale.edu/agents/agent_person/94430
/agents/people/86770,"Brau, Jean Louis, 1930-1985",http://n2t.net/ark:/99166/w672072g,success,https://testarchivesspace.library.yale.edu/agents/agent_person/86770
/agents/people/75362,"Braunberger, Pierre, 1905-1990",http://n2t.net/ark:/99166/w6n596vj,success,https://testarchivesspace.library.yale.edu/agents/agent_person/75362
/agents/people/83554,"Brave Bird, Mary, 1954-2013",http://n2t.net/ark:/99166/w67m2nmw,success,https://testarchivesspace.library.yale.edu/agents/agent_person/83554
/agents/people/82428,"Brawley, Benjamin, 1882-1939",http://n2t.net/ark:/99166/w6tf01qk,success,https://testarchivesspace.library.yale.edu/agents/agent_person/82428
/agents/people/93755,"Braybrooke, Richard Griffin, Baron, 1783-1858",http://n2t.net/ark:/99166/w6xj2c75,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93755
/agents/people/85720,"Brazelton, T. Berry, 1918-",http://n2t.net/ark:/99166/w67s9czf,success,https://testarchivesspace.library.yale.edu/agents/agent_person/85720
/agents/corporate_entities/11017,Brazil Railway Company,http://n2t.net/ark:/99166/w6n65bkf,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11017
/agents/corporate_entities/13329,Bread Loaf Writers' Conference of Middlebury College,http://n2t.net/ark:/99166/w69k88mw,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/13329
/agents/people/92194,"Brecher, Gustav, 1879-1940",http://n2t.net/ark:/99166/w6251wgk,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92194
/agents/people/95363,"Brecher, Irving, 1914-2008",http://n2t.net/ark:/99166/w6vz484v,success,https://testarchivesspace.library.yale.edu/agents/agent_person/95363
/agents/people/57646,"Brecht, Bertolt, 1898-1956",http://n2t.net/ark:/99166/w67082kg,success,https://testarchivesspace.library.yale.edu/agents/agent_person/57646
/agents/people/91545,"Breckinridge, John C. (John Cabell), 1821-1875",http://n2t.net/ark:/99166/w6bh3cfm,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91545
/agents/people/59689,"Bredow, Miriam, 1895-",http://n2t.net/ark:/99166/w6sf708p,success,https://testarchivesspace.library.yale.edu/agents/agent_person/59689
/agents/people/79570,"Breil, Joseph Carl, 1870-1926",http://n2t.net/ark:/99166/w6hx1xzw,success,https://testarchivesspace.library.yale.edu/agents/agent_person/79570
/agents/people/57060,"Breit, Gregory, 1899-1981",http://n2t.net/ark:/99166/w65x2bjr,success,https://testarchivesspace.library.yale.edu/agents/agent_person/57060
/agents/people/92387,"Brelsford, William Vernon, 1907-",http://n2t.net/ark:/99166/w6s30sdw,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92387
/agents/people/67015,"Brenan, Gerald, 1894-1987",http://n2t.net/ark:/99166/w6dv201c,success,https://testarchivesspace.library.yale.edu/agents/agent_person/67015
/agents/people/75716,"Brendel, Alfred, 1931-",http://n2t.net/ark:/99166/w6862qrp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/75716
/agents/people/91278,"Brennan, Alfred, 1853-1921",http://n2t.net/ark:/99166/w6f47s9f,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91278
/agents/people/65954,"Brenneman, Russell L., 1928-2016",http://n2t.net/ark:/99166/w6tb1pnw,success,https://testarchivesspace.library.yale.edu/agents/agent_person/65954
/agents/people/94667,"Brenz, Johannes, 1499-1570",http://n2t.net/ark:/99166/w6ms6jc5,success,https://testarchivesspace.library.yale.edu/agents/agent_person/94667
/agents/people/75155,"Breshko-Breshkovskai͡a, Ekaterina Konstantinovna, 1844-1934",http://n2t.net/ark:/99166/w6dz0v67,success,https://testarchivesspace.library.yale.edu/agents/agent_person/75155
/agents/people/57610,"Bresnick, Martin, 1946-",http://n2t.net/ark:/99166/w61j9w7z,success,https://testarchivesspace.library.yale.edu/agents/agent_person/57610
/agents/people/63519,"Breton, André, 1896-1966",http://n2t.net/ark:/99166/w6j67q3j,success,https://testarchivesspace.library.yale.edu/agents/agent_person/63519
/agents/people/92787,"Brett, George H. (George Howard), 1886-1963",http://n2t.net/ark:/99166/w6zt3n6g,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92787
/agents/people/74074,"Brett, Simon, 1945-",http://n2t.net/ark:/99166/w6h25xsj,success,https://testarchivesspace.library.yale.edu/agents/agent_person/74074
/agents/people/80131,"Brettell, Richard R., 1949-",http://n2t.net/ark:/99166/w6x35hc8,success,https://testarchivesspace.library.yale.edu/agents/agent_person/80131
/agents/people/73344,"Breuer, Bessie, 1893-1975",http://n2t.net/ark:/99166/w6mp5whp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/73344
/agents/people/61091,"Brewster, Kingman, Jr., 1919-1988",http://n2t.net/ark:/99166/w6b5712m,success,https://testarchivesspace.library.yale.edu/agents/agent_person/61091
/agents/people/57113,"Brewster, Owen, 1888-1961",http://n2t.net/ark:/99166/w6kp853f,success,https://testarchivesspace.library.yale.edu/agents/agent_person/57113
/agents/people/69924,"Breytenbach, Breyten, 1939-",http://n2t.net/ark:/99166/w6sj1pr0,success,https://testarchivesspace.library.yale.edu/agents/agent_person/69924
/agents/people/63522,"Breza, Tadeusz, 1905-1970",http://n2t.net/ark:/99166/w6z64rp5,success,https://testarchivesspace.library.yale.edu/agents/agent_person/63522
/agents/people/58228,"Brian, Havergal, 1876-1972",http://n2t.net/ark:/99166/w62k0f4g,success,https://testarchivesspace.library.yale.edu/agents/agent_person/58228
/agents/people/58789,"Bricker, John W. (John William), 1893-1986",http://n2t.net/ark:/99166/w6t151rs,success,https://testarchivesspace.library.yale.edu/agents/agent_person/58789
/agents/people/88661,"Bridges, Styles, 1898-1961",http://n2t.net/ark:/99166/w6tj99wk,success,https://testarchivesspace.library.yale.edu/agents/agent_person/88661
/agents/people/94318,"Bridston, Keith R.",http://n2t.net/ark:/99166/w60m80j7,success,https://testarchivesspace.library.yale.edu/agents/agent_person/94318
/agents/people/85254,"Brigham, Clarence S. (Clarence Saunders), 1877-1963",http://n2t.net/ark:/99166/w6rv0p7p,success,https://testarchivesspace.library.yale.edu/agents/agent_person/85254
/agents/people/62852,"Bright, John, 1811-1889",http://n2t.net/ark:/99166/w63f4sh0,success,https://testarchivesspace.library.yale.edu/agents/agent_person/62852
/agents/people/81472,"Brigman, Anne, 1869-1950",http://n2t.net/ark:/99166/w65x2gp6,success,https://testarchivesspace.library.yale.edu/agents/agent_person/81472
/agents/corporate_entities/9768,Brilliant (Ship),http://n2t.net/ark:/99166/w6dg3d0g,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/9768
/agents/people/58999,"Brinley, Frances Ellen Terry, 1816-1876",http://n2t.net/ark:/99166/w64v0ndx,success,https://testarchivesspace.library.yale.edu/agents/agent_person/58999
/agents/people/76317,"Brinnin, John Malcolm, 1916-1998",http://n2t.net/ark:/99166/w6p2728s,success,https://testarchivesspace.library.yale.edu/agents/agent_person/76317
/agents/people/70627,"Brissot de Warville, J.-P. (Jacques-Pierre), 1754-1793",http://n2t.net/ark:/99166/w6s476pf,success,https://testarchivesspace.library.yale.edu/agents/agent_person/70627
/agents/people/87887,"Bristol, Elizabeth Chudleigh, Countess of, 1720-1788",http://n2t.net/ark:/99166/w6r21kq5,success,https://testarchivesspace.library.yale.edu/agents/agent_person/87887
/agents/corporate_entities/11570,British Archaeological Association,http://n2t.net/ark:/99166/w6dr7rj2,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11570
/agents/corporate_entities/11344,British Broadcasting Corporation,http://n2t.net/ark:/99166/w6qs5m69,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11344
/agents/corporate_entities/11226,British Broadcasting Corporation. Third Programme,http://n2t.net/ark:/99166/w63258sz,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11226
/agents/corporate_entities/7722,British Centre Against Imperialism,http://n2t.net/ark:/99166/w62s0831,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/7722
/agents/corporate_entities/10849,British Museum,http://n2t.net/ark:/99166/w60w2228,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/10849
/agents/corporate_entities/9634,British and Foreign Bible Society,http://n2t.net/ark:/99166/w6dz41fz,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/9634
/agents/people/78005,"Brittain, Vera, 1893-1970",http://n2t.net/ark:/99166/w6rn551m,success,https://testarchivesspace.library.yale.edu/agents/agent_person/78005
/agents/people/80856,"Britten, Benjamin, 1913-1976",http://n2t.net/ark:/99166/w6dv1hwd,success,https://testarchivesspace.library.yale.edu/agents/agent_person/80856
/agents/people/79516,"Brockway, Howard, 1870-1951",http://n2t.net/ark:/99166/w6m914xn,success,https://testarchivesspace.library.yale.edu/agents/agent_person/79516
/agents/people/64001,"Brod, Max, 1884-1968",http://n2t.net/ark:/99166/w6v1258b,success,https://testarchivesspace.library.yale.edu/agents/agent_person/64001
/agents/people/85738,"Brodsky, Joseph, 1940-1996",http://n2t.net/ark:/99166/w6tt580r,success,https://testarchivesspace.library.yale.edu/agents/agent_person/85738
/agents/people/94023,"Brome, Richard, -1652?",http://n2t.net/ark:/99166/w65q6knf,success,https://testarchivesspace.library.yale.edu/agents/agent_person/94023
/agents/people/77227,"Bromfield, Henry, 1727-1820",http://n2t.net/ark:/99166/w69m31qs,success,https://testarchivesspace.library.yale.edu/agents/agent_person/77227
/agents/people/69909,"Bromfield, Louis, 1896-1956",http://n2t.net/ark:/99166/w6nz8j01,success,https://testarchivesspace.library.yale.edu/agents/agent_person/69909
/agents/people/94867,"Bromley, David Allan (D. Allan)",http://n2t.net/ark:/99166/w60r9qk4,success,https://testarchivesspace.library.yale.edu/agents/agent_person/94867
/agents/people/64400,"Bronk, William, 1918-1999",http://n2t.net/ark:/99166/w6kh0qg7,success,https://testarchivesspace.library.yale.edu/agents/agent_person/64400
/agents/people/91908,"Bronson, Ruth Muskrat",http://n2t.net/ark:/99166/w6q25css,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91908
/agents/people/92373,"Bronstein, Daniel J., 1908-",http://n2t.net/ark:/99166/w6gx8fv3,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92373
/agents/people/63507,"Brontë, Charlotte, 1816-1855",http://n2t.net/ark:/99166/w6tg0m7p,success,https://testarchivesspace.library.yale.edu/agents/agent_person/63507
/agents/corporate_entities/10466,"Brook Farm Phalanx (West Roxbury, Boston, Mass.)",http://n2t.net/ark:/99166/w6255j6c,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/10466
/agents/people/85351,"Brook, Peter, 1925-",http://n2t.net/ark:/99166/w6ww811r,success,https://testarchivesspace.library.yale.edu/agents/agent_person/85351
/agents/people/58394,"Brooke, Jocelyn, 1908-1966",http://n2t.net/ark:/99166/w6k36nns,success,https://testarchivesspace.library.yale.edu/agents/agent_person/58394
/agents/people/5532,"Brooke, Rupert, 1887-1915",http://n2t.net/ark:/99166/w65d8rjt,success,https://testarchivesspace.library.yale.edu/agents/agent_person/5532
/agents/people/66474,"Brooke, Stopford A. (Stopford Augustus), 1832-1916",http://n2t.net/ark:/99166/w6zs31dc,success,https://testarchivesspace.library.yale.edu/agents/agent_person/66474
/agents/people/91934,"Brookfield, Charles H. E. (Charles Hallam Elton), 1857-1913",http://n2t.net/ark:/99166/w6rj4t7r,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91934
/agents/corporate_entities/12495,Brooklyn Academy of Music,http://n2t.net/ark:/99166/w6x967mj,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/12495
/agents/corporate_entities/8835,Brooklyn Museum,http://n2t.net/ark:/99166/w6ff7fpb,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/8835
/agents/corporate_entities/10167,Brooklyn Philharmonic Symphony Orchestra,http://n2t.net/ark:/99166/w6869pp1,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/10167
/agents/corporate_entities/12180,Brooklyn Revenue Reform Club,http://n2t.net/ark:/99166/w6gb6x1h,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/12180
/agents/people/92287,"Brooks, Alfred H. (Alfred Hulse), 1871-1924",http://n2t.net/ark:/99166/w6gt66gg,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92287
/agents/people/89953,"Brooks, Cleanth, 1906-1994",http://n2t.net/ark:/99166/w61j9b06,success,https://testarchivesspace.library.yale.edu/agents/agent_person/89953
/agents/people/59391,"Brooks, Gwendolyn, 1917-2000",http://n2t.net/ark:/99166/w6pd3rgp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/59391
/agents/people/78847,"Brooks, H. Allen (Harold Allen), 1925-2010",http://n2t.net/ark:/99166/w6gj0dsz,success,https://testarchivesspace.library.yale.edu/agents/agent_person/78847
/agents/people/79508,"Brooks, Paul, 1909-1998",http://n2t.net/ark:/99166/w66f6jhs,success,https://testarchivesspace.library.yale.edu/agents/agent_person/79508
/agents/people/83999,"Brooks, Romaine, 1874-1970",http://n2t.net/ark:/99166/w64f5tsp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/83999
/agents/people/88195,"Brooks, William Keith, 1848-1908",http://n2t.net/ark:/99166/w63t9r4b,success,https://testarchivesspace.library.yale.edu/agents/agent_person/88195
